Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season
Harvard,Thornton Brown,0,Defensemen,,-,0,,,0,,,,,,1934
Harvard,Richard Claflin,0,Defensemen,,-,0,,,0,,,,,,1934
Harvard,Dick Dow,0,Defensemen,,-,0,,,0,,,,,,1934
Harvard,James Roberts,0,Defensemen,,-,0,,,0,,,,,,1934
Harvard,William Watts,0,Defensemen,,-,0,,"Elkins Park, Pa.",0,,,,,,1934
Harvard,John Callaway,0,Forwards,,-,0,,,0,,,,,,1934
Harvard,Samuel Callaway,0,Forwards,,-,0,,,0,,,,,,1934
Harvard,Louis Carr,0,Forwards,,-,0,,,0,,,,,,1934
Harvard,Alfred Dewey,0,Forwards,,-,0,6/14/1913,"Belmont, Mass.",0,,,,,,1934
Harvard,Arthur Duffey,0,Forwards,,-,0,,,0,,,,,,1934
Harvard,Leo Ecker,0,Forwards,,-,0,,,0,,,,,,1934
Harvard,George Ford,0,Forwards,,-,0,,,0,,,,,,1934
Harvard,Benjamin Hallowell,0,Forwards,,-,0,,,0,,,,,,1934
Harvard,Dunbar Holmes,0,Forwards,,-,0,10/11/1912,"Boston, Mass.",0,,,,,,1934
Harvard,Michael Hovenanian,0,Forwards,,-,0,5/8/1914,,0,,,,,,1934
Harvard,William Lincoln,0,Forwards,,-,0,,,0,,,,,,1934
Harvard,Ashton Emerson,0,Goaltenders,,-,0,,,0,,,,,,1934
Harvard,George Mahoney,0,Goaltenders,,-,0,,,0,,,,,,1934
Harvard,Franklin Reece,0,Goaltenders,,-,0,,,0,,,,,,1934
Harvard,Robert Waldinger,0,Goaltenders,,-,0,,,0,,,,,,1934
Michigan,James Smith,0,Defensemen,Fr,-,139,,"Detroit, Mich.",0,,,,,,1934
Michigan,John Sherf,0,Forwards,Sr,5-11,179,4/8/1913,"Calumet, Mich.",71,,,,,,1934
Michigan,Richard Berryman,0,Forwards,,-,0,,"Homer, Mich.",0,,,,,,1934
Michigan,Edward Chase,0,Forwards,So,-,139,,"Grosse Pointe, Mich.",0,,,,,,1934
Michigan,Walter Courtis,0,Forwards,,-,0,,"Detroit, Mich.",0,,,,,,1934
Michigan,Lawrence David,0,Forwards,Jr,-,0,,,0,,,,,,1934
Michigan,John Fabello,0,Forwards,Fr,-,139,,"Scituate, Mass.",0,,,,,,1934
Michigan,Vic Heyliger,0,Forwards,,5-9,174,9/16/1919,"Boston, Mass.",69,,,,,,1934
Michigan,Emile Low,0,Forwards,,-,0,,"Buffalo, N.Y.",0,,,,,,1934
Michigan,Donald MacCollum,0,Forwards,,-,0,,"Rochester, N.Y.",0,,,,,,1934
Michigan,William Chase,0,Goaltenders,So,-,139,,"Grosse Pointe, Mich.",0,,,,,,1934
Michigan,John Jewell,0,Goaltenders,Sr,-,0,,"Laurium, Mich.",0,,,,,,1934
Princeton,Penn Holsapple,0,Defensemen,,-,0,,"New York, N.Y.",0,,,,,,1934
Princeton,George Lauritzen,0,Defensemen,,-,0,,,0,,,,,,1934
Princeton,Gilbert Lea,0,Defensemen,,-,0,12/16/1912,"Bala Cynwyd, Pa.",0,,,,,,1934
Princeton,T.A. Potter,0,Defensemen,,-,0,,,0,,,,,,1934
Princeton,P.G. Cook,0,Forwards,,-,0,,"Kingston, N.J.",0,,,,,,1934
Princeton,G. Kenneth Willis,0,Forwards,So,-,0,,,0,,,,,,1934
Princeton,F.R. Lawson,0,Forwards,,-,0,,,0,,,,,,1934
Princeton,Erle Savage Jr.,0,Forwards,,-,0,,,0,,,,,,1934
Princeton,Oliver Stonington,0,Forwards,,-,0,,,0,,,,,,1934
Princeton,Johnny Sylvester,0,Forwards,,-,0,4/15/1915,"Caldwell, N.J.",0,,,,,,1934
