Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season
Brown,Joseph Olney Jr.,0,Defensemen,,-,0,,,0,,,,,,1933
Brown,Charles Butler,0,Defensemen,,6-6,0,,,78,,,,,,1933
Brown,Bob Chapin,0,Defensemen,,-,0,,,0,,,,,,1933
Brown,Edward Tracy Jr.,0,Defensemen,,-,0,,"Boston, Mass.",0,,,,,,1933
Brown,Norman Appleyard,0,Forwards,,-,0,8/6/1913,"Newton, Mass.",0,,,,,,1933
Brown,Bill Benton Jr.,0,Forwards,,-,0,,,0,,,,,,1933
Brown,Raymond Chace,0,Forwards,,-,0,,"Providence, R.I.",0,,,,,,1933
Brown,J. Gerald Dunn,0,Forwards,,-,0,,,0,,,,,,1933
Brown,Harrie Hart,0,Forwards,,-,0,,,0,,,,,,1933
Brown,Stanley Henshaw,0,Forwards,,-,0,,,0,,,,,,1933
Brown,William Kerins Jr.,0,Forwards,,-,0,,,0,,,,,,1933
Brown,Alfred Shepherd,0,Forwards,,-,0,,,0,,,,,,1933
Brown,Gordon Smithson,0,Forwards,,-,0,7/5/1914,"Valleyfield, Que.",0,,,,,,1933
Brown,Howard Walker,0,Forwards,,-,0,,,0,,,,,,1933
Brown,Paul Howard,0,Goaltenders,,-,0,,,0,,,,,,1933
Harvard,Arthur Choate,0,Defensemen,,-,0,,,0,,,,,,1933
Harvard,Dick Dow,0,Defensemen,,-,0,,,0,,,,,,1933
Harvard,Francis Gleason,0,Defensemen,,-,0,,,0,,,,,,1933
Harvard,John Ware Jr.,0,Defensemen,,-,0,,"Milton, Mass.",0,,,,,,1933
Harvard,William Watts,0,Defensemen,,-,0,,"Elkins Park, Pa.",0,,,,,,1933
Harvard,Benjamin Beale,0,Forwards,,-,0,7/1/1912,"Barnstable, Mass.",0,,,,,,1933
Harvard,Samuel Callaway,0,Forwards,,-,0,,,0,,,,,,1933
Harvard,Alfred Dewey,0,Forwards,,-,0,6/14/1913,"Belmont, Mass.",0,,,,,,1933
Harvard,Arthur Duffey,0,Forwards,,-,0,,,0,,,,,,1933
Harvard,Benjamin Hallowell,0,Forwards,,-,0,,,0,,,,,,1933
