Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season
Dartmouth,Joseph Fahey,0,Defensemen,,-,0,,"Melrose, Mass.",0,,,,,,1966
Dartmouth,Thomas Long,0,Defensemen,,-,0,,"Potsdam, N.Y.",0,,,,,,1966
Dartmouth,John Meehan,0,Defensemen,,-,0,,"Reading, Mass.",0,,,,,,1966
Dartmouth,Dick Patrick,0,Defensemen,,6-5,0,0/0/1946,"Victoria, B.C.",77,,,,,,1966
Dartmouth,Robert Cann,0,Forwards,,-,161,,"Melrose, Mass.",0,,,,,,1966
Dartmouth,Gary Goodenough,0,Forwards,,-,0,,"Rochester, Minn.",0,,,,,,1966
Dartmouth,Thomas Larson,0,Forwards,,-,0,,"St. Paul, Minn.",0,,,,,,1966
Dartmouth,Russell Martin,0,Forwards,,-,0,,,0,,,,,,1966
Dartmouth,Jeffrey Milne,0,Forwards,,-,0,,"Hanover, Mass.",0,,,,,,1966
Dartmouth,Peter Rosser,0,Forwards,,-,0,,,0,,,,,,1966
Dartmouth,William Smoyer,0,Forwards,,-,0,10/2/1945,"Princeton, N.J.",0,,,,,,1966
Dartmouth,Warren Cook,0,Goaltenders,,-,0,,"Williamstown, Mass.",0,,,,,,1966
Dartmouth,James Cruickshank,0,Goaltenders,,-,0,,"Needham, Mass.",0,,,,,,1966
Dartmouth,Brewster Gere,0,Goaltenders,,-,0,,"Clinton, N.Y.",0,,,,,,1966
Dartmouth,Robert Tharinger,0,Goaltenders,,-,0,,"Minnetonka, Minn.",0,,,,,,1966
Princeton,John Baker,0,Defensemen,,-,0,,,0,,,,,,1966
Princeton,John Evans,0,Defensemen,,-,0,,,0,,,,,,1966
Princeton,Benjamin Kanninen,0,Defensemen,,-,0,,,0,,,,,,1966
Princeton,Bill Ramsay,0,Defensemen,,-,0,,"Winnipeg, Man.",0,,,,,,1966
Princeton,W. Randall Spence,0,Defensemen,,-,0,0/0/1944,"Montclair, N.J.",0,,,,,,1966
Princeton,Thomas Rawls,0,Defensemen,,-,0,,"Philadelphia, Pa.",0,,,,,,1966
Princeton,Syl  Jr. Apps,0,Forwards,,6-0,185,8/1/1947,"Toronto, Ont.",72,,,,,,1966
Princeton,Gordon Gladman,0,Forwards,,-,0,,"Cooksville, Ont.",0,,,,,,1966
Princeton,Denis Grande,0,Forwards,,-,0,,,0,,,,,,1966
Princeton,Richard Johnson,0,Forwards,,-,0,,,0,,,,,,1966
Princeton,Jeremiah Kearney,0,Forwards,,-,0,,,0,,,,,,1966
Princeton,W. Mason Young,0,Forwards,,-,0,,,0,,,,,,1966
Princeton,Charles McMillan,0,Forwards,,-,0,,,0,,,,,,1966
Princeton,Terry Peterman,0,Forwards,,-,0,,"Toronto, Ont.",0,,,,,,1966
Princeton,John Ritchie,0,Forwards,,-,0,,,0,,,,,,1966
Princeton,Peter Stuckey,0,Forwards,,-,0,,"Exeter, N.H.",0,,,,,,1966
Princeton,Jonathan Taylor,0,Forwards,,-,0,,,0,,,,,,1966
Princeton,Michael Wiggins,0,Forwards,,-,0,,,0,,,,,,1966
Princeton,J. Regan Kerney,0,Goaltenders,,-,0,,,0,,,,,,1966
Princeton,Sumner Schachter,0,Goaltenders,,-,0,,,0,,,,,,1966
Harvard,Daniel Burnes,0,Defensemen,,-,0,,"Framingham, Mass.",0,,,,,,1966
Harvard,Robert Carr Jr.,0,Defensemen,,5-10,179,,"Arlington, Mass.",70,,,,,,1966
Harvard,Dennis Clark,0,Defensemen,,6-1,194,,"West Haven, Conn.",73,,,,,,1966
Harvard,Montague Demment,0,Defensemen,,6-0,190,,"Troy, N.Y.",72,,,,,,1966
Harvard,Michael Fenellosa,0,Defensemen,,6-0,154,,"Belmont, Mass.",72,,,,,,1966
Harvard,Tom Micheletti,0,Defensemen,,5-10,190,,"Hibbing, Minn.",70,,,,,,1966
Harvard,Charles Scammon,0,Defensemen,,5-10,170,,"Newton, Mass.",70,,,,,,1966
Harvard,Prescott Wolcott,0,Defensemen,,6-2,185,,"Milton, Mass.",74,,,,,,1966
Harvard,Robert Bauer,0,Forwards,,5-9,165,,"Kitchener, Ont.",69,,,,,,1966
Harvard,Robert Fredo,0,Forwards,,5-10,170,,"Arlington, Mass.",70,,,,,,1966
Harvard,John Garrity Jr.,0,Forwards,,6-0,181,,"Weymouth, Mass.",72,,,,,,1966
Harvard,Donald Grimble,0,Forwards,,5-8,165,,"Edmonton, Alb.",68,,,,,,1966
Harvard,Peter Haley,0,Forwards,,6-4,194,,"Belmont, Mass.",76,,,,,,1966
Harvard,Barry Johnson,0,Forwards,,5-11,181,,"Winchester, Mass.",71,,,,,,1966
Harvard,Francis Mackey,0,Forwards,,5-11,181,,"Providence, R.I.",71,,,,,,1966
Harvard,Dennis McCullogh,0,Forwards,,5-9,157,,"Dollar Bay, Mich.",69,,,,,,1966
Harvard,Peter Mueller,0,Forwards,,5-8,170,,"Belmont, Mass.",68,,,,,,1966
Harvard,George Murphy,0,Forwards,,5-8,165,,"Winchester, Mass.",68,,,,,,1966
Harvard,James Otness,0,Forwards,,5-10,161,,"Portland, Ore.",70,,,,,,1966
Harvard,Kent Parrot,0,Forwards,,5-11,170,,"Belmont, Mass.",71,,,,,,1966
Harvard,Eric Rosenberger,0,Forwards,,5-10,165,,"Wellesley, Mass.",70,,,,,,1966
Harvard,Benjamin Smith III,0,Forwards,,6-3,201,,"Gloucester, Mass.",75,,,,,,1966
Harvard,Carl Waldinger,0,Forwards,,5-8,150,,"Dover, Mass.",68,,,,,,1966
Harvard,Edward Zellner,0,Forwards,,5-7,154,,"Dollar Bay, Mich.",67,,,,,,1966
Harvard,William Diercks,0,Goaltenders,,5-6,130,5/31/1947,"St. Louis, Mo.",66,,,,,,1966
