Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season
Brown,Patrick Goggin,0,Defensemen,,-,0,,"Malden, Mass.",0,,,,,,1951
Brown,Robert Maley,0,Defensemen,,-,0,,,0,,,,,,1951
Brown,John Murphy,0,Defensemen,,-,0,,"Walpole, Mass.",0,,,,,,1951
Brown,Richard Pettit,0,Defensemen,,-,0,,,0,,,,,,1951
Brown,Frederick Smith,0,Defensemen,,-,0,,,0,,,,,,1951
Brown,George Vernet,0,Defensemen,,-,0,,,0,,,,,,1951
Brown,John Casey,0,Forwards,Sr,-,0,,"Montreal, Que.",0,,,,,,1951
Brown,Frank DiBiase,0,Forwards,,-,0,,"Malden, Mass.",0,,,,,,1951
Brown,John Farrell,0,Forwards,,-,0,,"Medford, Mass.",0,,,,,,1951
Brown,John Gilbert,0,Forwards,,-,0,5/21/1929,"Melrose, Mass.",0,,,,,,1951
Brown,George Gill,0,Forwards,,-,0,,,0,,,,,,1951
Brown,Albert Gubbins,0,Forwards,,-,0,,"Melrose, Mass.",0,,,,,,1951
Brown,Lawrence North,0,Forwards,,-,0,,,0,,,,,,1951
Brown,Arthur Petit,0,Forwards,,-,0,,,0,,,,,,1951
Brown,Donald Sennott,0,Forwards,,-,0,,,0,,,,,,1951
Brown,Leo Setian,0,Forwards,,-,0,,"Cranston, R.I.",0,,,,,,1951
Brown,Ronald Urquhart,0,Forwards,,-,0,11/20/1931,,0,,,,,,1951
Brown,Arthur Vietze,0,Forwards,,-,0,,,0,,,,,,1951
Brown,Bob Wheeler,0,Forwards,,-,0,,"Hamilton, Mass.",0,,,,,,1951
Brown,Robert Copp,0,Goaltenders,,-,0,,,0,,,,,,1951
Brown,Laurent Dion,0,Goaltenders,,-,0,1/25/1929,"Providence, R.I.",0,,,,,,1951
Michigan,Graham Cragg,0,Defensemen,Sr,5-9,170,,"Edmonton, Alb.",69,,,,,,1951
Michigan,Burt Dunn,0,Defensemen,,-,190,,"Montreal, Que.",0,,,,,,1951
Michigan,James Haas,0,Defensemen,,-,185,,"Nipawin, Sask.",0,,,,,,1951
Michigan,Robert Heathcott,0,Defensemen,Sr,5-11,174,,"Calgary, Alb.",71,,,,,,1951
Michigan,Alexander MacLellan,0,Defensemen,Jr,-,0,,"Montreal, Que.",0,,,,,,1951
Michigan,Reginald Shave,0,Defensemen,So,-,190,11/11/1929,,0,,,,,,1951
Michigan,George Chin,0,Forwards,So,-,172,,"Lucknow, Ont.",0,,,,,,1951
Michigan,Patrick Cooney,0,Forwards,So,-,170,,"Windsor, Ont.",0,,,,,,1951
Michigan,Donald Keyes,0,Forwards,Jr,5-10,161,,"Tiverton, Ont.",70,,,,,,1951
Michigan,Robert Lotzer,0,Forwards,,-,0,,,0,,,,,,1951
Michigan,Roland Martinson,0,Forwards,,-,161,,"Eveleth, Minn.",0,,,,,,1951
Michigan,Telesforo Mascarin,0,Forwards,So,-,161,12/9/1932,"Montreal, Que.",0,,,,,,1951
Michigan,John Matchefts,0,Forwards,,5-7,150,6/18/1931,"Eveleth, Minn.",67,,,,,,1951
Michigan,Edward May,0,Forwards,,6-0,190,,"Edmonton, Alb.",72,,,,,,1951
Michigan,John McKennell,0,Forwards,,5-8,150,,"Toronto, Ont.",68,,,,,,1951
Michigan,Douglas Mullen,0,Forwards,So,-,190,,"Grass Lake, Mich.",0,,,,,,1951
Michigan,Gordon Naylor,0,Forwards,,5-8,165,,"Montreal, Que.",68,,,,,,1951
Michigan,Paul Pelow,0,Forwards,Sr,5-9,159,,"Toronto, Ont.",69,,,,,,1951
