Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season
Yale,Charles O'Hearn,0,Defensemen,,-,0,0/0/1901,"Brookline, Mass.",0,,,,,,1922
Yale,Thomas Sargent,0,Defensemen,,-,0,,,0,,,,,,1922
Yale,Joe Bulkley,0,Forwards,,-,0,,,0,,,,,,1922
Yale,Fergus Reid Jr.,0,Forwards,Sr,-,0,,,0,,,,,,1922
Yale,Henry Scott,0,Forwards,,-,0,,,0,,,,,,1922
Yale,Wayland Vaughan,0,Forwards,,-,0,,,0,,,,,,1922
Boston College,Leonard Morrissey,0,Defensemen,Sr,-,0,,"Medford, Mass.",0,,,,,,1922
Boston College,Jack Culhane,0,Forwards,So,-,0,,"Cambridge, Mass.",0,,,,,,1922
Boston College,John Curry,0,Forwards,Sr,-,0,,"Cambridge, Mass.",0,,,,,,1922
Boston College,Charles Donnelan,0,Forwards,,-,0,,,0,,,,,,1922
Boston College,James Foley,0,Forwards,So,-,0,,"Cambridge, Mass.",0,,,,,,1922
Boston College,Edmund Garrity,0,Forwards,Sr,-,0,,"Belmont, Mass.",0,,,,,,1922
Boston College,Henry Groden,0,Forwards,Fr,-,0,,"Cambridge, Mass.",0,,,,,,1922
Boston College,Frank Mahoney,0,Forwards,Fr,-,0,,"Cambridge, Mass.",0,,,,,,1922
Boston College,William Morrissey,0,Forwards,Fr,-,0,,"Medford, Mass.",0,,,,,,1922
Boston College,Edward Mullowney,0,Forwards,Fr,-,0,,"Brookline, Mass.",0,,,,,,1922
Boston College,George O'Brien,0,Forwards,,-,0,,"Cambridge, Mass.",0,,,,,,1922
Boston College,John Fitzgerald,0,Goaltenders,So,-,0,,"Cambridge, Mass.",0,,,,,,1922
Mass Agricultural,Mason Alger,0,Forwards,,-,0,,,0,,,,,,1922
Mass Agricultural,Howard Baker,0,Forwards,,-,0,,,0,,,,,,1922
Mass Agricultural,Elliot Goldsmith,0,Forwards,,-,0,,,0,,,,,,1922
Mass Agricultural,Howard Gordon,0,Forwards,,-,0,,,0,,,,,,1922
Mass Agricultural,Norman Hilyard,0,Forwards,,-,0,,,0,,,,,,1922
Mass Agricultural,Marshall Hodsdon,0,Forwards,,-,0,,,0,,,,,,1922
Mass Agricultural,Eric Lamb,0,Forwards,,-,0,,,0,,,,,,1922
Mass Agricultural,Holden Whitaker,0,Forwards,,-,0,,,0,,,,,,1922
Minnesota,Victor Mann,0,Defensemen,,-,0,,,0,,,,,,1922
Minnesota,Alvin Wilson,0,Defensemen,,-,0,,"Minneapolis, Minn.",0,,,,,,1922
Minnesota,Ben Bros,0,Forwards,,-,0,,"Minneapolis, Minn.",0,,,,,,1922
Minnesota,Merle DeForest,0,Forwards,,-,0,,"Hibbing, Minn.",0,,,,,,1922
Minnesota,Preston Higgins,0,Forwards,,-,0,,"Minneapolis, Minn.",0,,,,,,1922
Minnesota,Raymond Jacobson,0,Forwards,,-,0,,,0,,,,,,1922
Minnesota,Cary Langford,0,Forwards,,-,0,,"St. Paul, Minn.",0,,,,,,1922
Minnesota,V. Leland Bartlett,0,Forwards,,-,0,,"Duluth, Minn.",0,,,,,,1922
Minnesota,Frank Pond,0,Forwards,,-,0,,"Two Harbors, Minn.",0,,,,,,1922
Minnesota,Paul Swanson,0,Forwards,,-,0,,,0,,,,,,1922
Minnesota,Walter Youngbauer,0,Forwards,,-,0,,,0,,,,,,1922
Minnesota,Edwin Bergquist,0,Goaltenders,,-,0,,"Duluth, Minn.",0,,,,,,1922
Minnesota,Fritz Schade,0,Goaltenders,,-,0,,,0,,,,,,1922
Colgate,Chester Sanford,0,Defensemen,,-,0,,,0,,,,,,1922
Colgate,George Gormley,0,Forwards,,-,0,10/8/1897,"Bucyrus, Ohio",0,,,,,,1922
Dartmouth,James Osborne,0,Forwards,,-,0,,"Cleveland, Ohio",0,,,,,,1922
Dartmouth,Francis Sheehy,0,Forwards,,-,0,,,0,,,,,,1922
Dartmouth,Lloyd Neidlinger,0,Goaltenders,,-,0,,,0,,,,,,1922
