Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season
Yale,Clement Griscom III,0,Defensemen,,-,0,,,0,,,,,,1920
Yale,Joe Bulkley,0,Forwards,,-,0,,,0,,,,,,1920
Yale,Robert Carson III,0,Forwards,,-,0,,"Pittsburgh, Pa.",0,,,,,,1920
Yale,Lawrence Foster,0,Forwards,,-,0,,,0,,,,,,1920
Yale,Reginald Foster Jr.,0,Forwards,,-,0,,,0,,,,,,1920
Yale,Fergus Reid Jr.,0,Forwards,So,-,0,,,0,,,,,,1920
Yale,Winfield Shiras,0,Forwards,,-,0,10/20/1900,"Pittsburgh, Pa.",0,,,,,,1920
Yale,Allen Diefendorf,0,Goaltenders,,-,0,,,0,,,,,,1920
Yale,Wells Root,0,Goaltenders,,-,0,0/0/1901,"Buffalo, N.Y.",0,,,,,,1920
Yale,Edward Van Ingen,0,Goaltenders,,-,0,,,0,,,,,,1920
Dartmouth,John Dorney,0,Defensemen,,-,0,,,0,,,,,,1920
Dartmouth,Alan Foster,0,Defensemen,,-,0,,,0,,,,,,1920
Dartmouth,Ryland Rothschild,0,Defensemen,,-,0,,"St. Paul, Minn.",0,,,,,,1920
Dartmouth,James Bower,0,Forwards,,-,0,,,0,,,,,,1920
Dartmouth,Charles Calder,0,Forwards,,-,0,,,0,,,,,,1920
Dartmouth,Edward Furey,0,Forwards,,-,0,,,0,,,,,,1920
Dartmouth,Bob Hall,0,Forwards,So,5-8,165,10/13/1899,"Oak Park, Ill.",68,,,,,,1920
Dartmouth,Hubert Murphy,0,Forwards,,-,0,,,0,,,,,,1920
Dartmouth,Robert Paisley,0,Forwards,,-,0,,"Melrose, Mass.",0,,,,,,1920
Dartmouth,William Perry,0,Forwards,,-,0,,"Somerville, Mass.",0,,,,,,1920
Dartmouth,Robert Proctor,0,Forwards,,-,0,,,0,,,,,,1920
Dartmouth,Frank Ross,0,Forwards,,-,0,,,0,,,,,,1920
Dartmouth,Howard Smith,0,Forwards,,-,0,,,0,,,,,,1920
Dartmouth,Kenneth Holden,0,Goaltenders,,-,0,,,0,,,,,,1920
Dartmouth,Lloyd Neidlinger,0,Goaltenders,,-,0,,,0,,,,,,1920
Dartmouth,Donald Tobin,0,Goaltenders,,-,0,,,0,,,,,,1920
Boston College,Leonard Morrissey,0,Defensemen,So,-,0,,"Medford, Mass.",0,,,,,,1920
Boston College,John Curry,0,Forwards,So,-,0,,"Cambridge, Mass.",0,,,,,,1920
Boston College,Edmund Garrity,0,Forwards,So,-,0,,"Belmont, Mass.",0,,,,,,1920
Boston College,Joseph Haggerty,0,Forwards,,-,0,,"Medford, Mass.",0,,,,,,1920
Boston College,Bernard Healy,0,Forwards,,-,0,,"Brookline, Mass.",0,,,,,,1920
Boston College,Leo Hughes,0,Forwards,Jr,-,0,,"Newton, Mass.",0,,,,,,1920
Boston College,Donald McCluskey,0,Forwards,,-,0,,"Dorchester, Mass.",0,,,,,,1920
Boston College,Frank Morrissey,0,Forwards,Sr,-,0,,"Medford, Mass.",0,,,,,,1920
Boston College,Don McCloskey,0,Goaltenders,,-,0,,,0,,,,,,1920
Boston College,Dan Murphy,0,Goaltenders,,-,0,,,0,,,,,,1920
Boston College,Edmund O'Brien,0,Goaltenders,,-,0,,"Cambridge, Mass.",0,,,,,,1920
Boston College,Luke Urban,0,Goaltenders,,-,0,,"Fall River, Mass.",0,,,,,,1920
Harvard,Richard Humphery,0,Defensemen,,-,0,,,0,,,,,,1920
Harvard,George Owen,0,Defensemen,,5-10,165,2/12/1901,"Hamilton, Ont.",70,,,,,,1920
Harvard,Elijah Stillman,0,Defensemen,,6-1,185,,,73,,,,,,1920
Harvard,Donald Angier,0,Forwards,,-,0,,,0,,,,,,1920
Harvard,Francis Bacon,0,Forwards,,-,0,,"New York, N.Y.",0,,,,,,1920
Harvard,Charles Baker,0,Forwards,,-,0,,"New York, N.Y.",0,,,,,,1920
Harvard,George Baldwin,0,Forwards,,-,0,,,0,,,,,,1920
Harvard,Edward Bigelow,0,Forwards,,-,0,,"Boston, Mass.",0,,,,,,1920
Harvard,Roger Buntin,0,Forwards,,-,0,,"West Newton, Mass.",0,,,,,,1920
Harvard,Robert Emmons,0,Forwards,,-,0,,,0,,,,,,1920
Harvard,John Martin,0,Forwards,,-,0,,,0,,,,,,1920
Harvard,Henry Snelling,0,Forwards,,-,0,,"Concord, Mass.",0,,,,,,1920
Harvard,Jabish Holmes,0,Goaltenders,,-,0,,"New York, N.Y.",0,,,,,,1920
Harvard,Carl Stillman,0,Goaltenders,,-,0,,,0,,,,,,1920
