Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season
Minnesota Duluth,Jay Judkins,0,Forwards,,-,0,,"Anoka, Minn.",0,,,,,,1973
Minnesota Duluth,Merv Kiryluik,0,Forwards,Sr,-,0,,,0,,,,,,1973
Minnesota Duluth,Scott Koidahl,0,Forwards,,-,0,,,0,,,,,,1973
Minnesota Duluth,Mike Lence,0,Forwards,Sr,-,0,,"St. Paul Park, Minn.",0,,,,,,1973
Minnesota Duluth,Thomas Milani,0,Forwards,So,5-5,165,4/13/1952,"Thunder Bay, Ont.",65,,,,,,1973
Minnesota Duluth,Joe Nelson,0,Forwards,,-,0,,"St. Paul, Minn.",0,,,,,,1973
Minnesota Duluth,Tom Nemanick,0,Forwards,,-,0,,"Eveleth, Minn.",0,,,,,,1973
Minnesota Duluth,Mike Newton,0,Forwards,So,-,0,,"Grand Rapids, Minn.",0,,,,,,1973
Minnesota Duluth,Ernie Powell,0,Forwards,Fr,-,0,,"Craik, Sask.",0,,,,,,1973
Minnesota Duluth,John Telipasa,0,Forwards,,-,0,,"Toronto, Ont.",0,,,,,,1973
Minnesota Duluth,Jerome Mrazek,0,Goaltenders,Sr,5-10,161,10/15/1951,"Prince Albert, Sask.",70,,,,,,1973
Minnesota Duluth,Jeff Sagal,0,Goaltenders,,-,0,,,0,,,,,,1973
Minnesota Duluth,Ken Turko,0,Goaltenders,Jr,-,0,,"Thunder Bay, Ont.",0,,,,,,1973
North Dakota,Bob DePiero,0,Defensemen,Fr,6-0,187,12/25/1954,"Fort William, Ont.",72,,,,,,1973
North Dakota,Thomas Evans,0,Defensemen,,-,0,,"Detroit Lakes, Minn.",0,,,,,,1973
North Dakota,Steven Fischer,0,Defensemen,,-,0,,"St. Paul, Minn.",0,,,,,,1973
North Dakota,Ken Gibb,0,Defensemen,Jr,6-2,194,,"Stratford, Ont.",74,,,,,,1973
North Dakota,Al Hangsleben,0,Defensemen,,6-1,194,2/22/1953,"Warroad, Minn.",73,,,,,,1973
North Dakota,Scott Marvin,0,Defensemen,,-,0,,"Warroad, Minn.",0,,,,,,1973
North Dakota,Randolph Marvin,0,Defensemen,,-,0,,"Warroad, Minn.",0,,,,,,1973
North Dakota,Joseph Russell,0,Defensemen,,-,0,,"Minneapolis, Minn.",0,,,,,,1973
North Dakota,Tim Schroeder,0,Forwards,Jr,-,0,,"East Grand Forks, Minn.",0,,,,,,1973
North Dakota,Brad Becker,0,Forwards,Fr,5-11,165,,"Edina, Minn.",71,,,,,,1973
North Dakota,Rick Clubbe,0,Forwards,So,5-9,174,,"Toronto, Ont.",69,,,,,,1973
North Dakota,James Cruise,0,Forwards,,5-9,181,2/12/1955,"Dauphin, Man.",69,,,,,,1973
North Dakota,Joseph Delure,0,Forwards,Fr,5-10,190,1/24/1955,"Calgary, Alb.",70,,,,,,1973
North Dakota,Terrence Dennis,0,Forwards,,-,0,,"Vancouver, B.C.",0,,,,,,1973
North Dakota,Larry Drader,0,Forwards,,-,0,,"Estevan, Sask.",0,,,,,,1973
North Dakota,Daryl Drader,0,Forwards,So,5-10,185,4/10/1954,"Estevan, Sask.",70,,,,,,1973
North Dakota,David Gawley,0,Forwards,,-,0,,"Regina, Sask.",0,,,,,,1973
North Dakota,James Gliniany,0,Forwards,,-,0,,"Minneapolis, Minn.",0,,,,,,1973
North Dakota,Tom Goddard,0,Forwards,Fr,-,0,,"Thief River Falls, Minn.",0,,,,,,1973
North Dakota,Joey Kompon,0,Forwards,,-,0,,"Thunder Bay, Ont.",0,,,,,,1973
North Dakota,Roger Lamoureux,0,Forwards,Fr,-,0,5/13/1955,"Calgary, Alb.",0,,,,,,1973
North Dakota,Anthony Palmiscno,0,Forwards,,-,0,,"Grand Forks, N.D.",0,,,,,,1973
North Dakota,Gordy Hangsleben,0,Goaltenders,,6-1,205,4/8/1954,"East Grand Forks, Minn.",73,,,,,,1973
North Dakota,Peter Waselovich,0,Goaltenders,Fr,5-9,146,11/15/1954,"International Falls, Minn.",69,,,,,,1973
Princeton,James Damberger,0,Defensemen,,-,0,,"Lethbridge, Alb.",0,,,,,,1973
Princeton,Paul Dionne,0,Defensemen,,-,0,0/0/1954,"Montreal, Que.",0,,,,,,1973
Princeton,Roy Hopper,0,Defensemen,,-,0,,"Toronto, Ont.",0,,,,,,1973
Princeton,Ogden Hunnewell,0,Defensemen,,-,0,,,0,,,,,,1973
Princeton,Alan Rosner,0,Defensemen,,-,0,,"Morrisville, Pa.",0,,,,,,1973
Princeton,Mike Bascom,0,Forwards,,6-1,205,9/7/1954,"San Francisco, Calif.",73,,,,,,1973
Princeton,G. Clayton Kyle,0,Forwards,,-,0,,,0,,,,,,1973
Princeton,Craig Dahl,0,Forwards,,-,0,,"International Falls, Minn.",0,,,,,,1973
Princeton,Duncan Fisher,0,Forwards,,-,0,,"Regina, Sask.",0,,,,,,1973
Princeton,Rick Friesz,0,Forwards,,-,0,,"Medicine Hat, Alb.",0,,,,,,1973
Princeton,Brian McIntosh,0,Forwards,,-,0,,"South Porcupine, Ont.",0,,,,,,1973
Princeton,Gary O'Meara,0,Forwards,,-,0,,"Montreal, Que.",0,,,,,,1973
Princeton,Lindsay Pomeroy,0,Forwards,,-,0,,,0,,,,,,1973
Princeton,Charles Powers Jr.,0,Forwards,,6-0,194,,"Springfield, Mass.",72,,,,,,1973
Princeton,Bradley Richards,0,Forwards,,-,0,,"Minneapolis, Minn.",0,,,,,,1973
Princeton,Walter Snickenberger,0,Forwards,,-,0,,"Ithaca, N.Y.",0,,,,,,1973
Princeton,Mark Stuckey,0,Forwards,,5-6,157,7/15/1953,"Exeter, N.H.",66,,,,,,1973
Princeton,Philip Robinson,0,Goaltenders,,-,0,,,0,,,,,,1973
Princeton,Robin Rollefstad,0,Goaltenders,,-,0,,"Medicine Hat, Alb.",0,,,,,,1973
Colorado College,Jack Downing,0,Defensemen,,-,0,,"Colorado Springs, Colo.",0,,,,,,1973
Colorado College,Tim Egan,0,Defensemen,,-,0,,"Mahtomedi, Minn.",0,,,,,,1973
Colorado College,Bruce Gallus,0,Defensemen,Sr,-,0,,"Minneapolis, Minn.",0,,,,,,1973
Colorado College,Robert Gunderson,0,Defensemen,Jr,-,0,,"Minneapolis, Minn.",0,,,,,,1973
Colorado College,Dave Hanson,0,Defensemen,Fr,6-2,209,,"St. Paul, Minn.",74,,,,,,1973
Colorado College,Edwin Jenkins,0,Defensemen,So,-,0,,"Minneapolis, Minn.",0,,,,,,1973
Colorado College,James Mitchell,0,Defensemen,,5-11,194,1/10/1954,"Toronto, Ont.",71,,,,,,1973
Colorado College,James Stebe,0,Defensemen,Jr,-,0,,"Duluth, Minn.",0,,,,,,1973
Colorado College,Charlie Zupetz,0,Defensemen,,6-1,201,,"Virginia, Minn.",73,,,,,,1973
Colorado College,Walter Bush III,0,Forwards,So,-,0,,"Minneapolis, Minn.",0,,,,,,1973
Colorado College,John Egan,0,Forwards,,6-3,185,,"Mahtomedi, Minn.",75,,,,,,1973
Colorado College,Mike Hiefield,0,Forwards,Fr,-,0,,"Milwaukie, Ore.",0,,,,,,1973
Colorado College,Wayne Holmes,0,Forwards,Fr,-,0,,"Fort Frances, Ont.",0,,,,,,1973
Colorado College,Fred Klashman,0,Forwards,So,6-2,185,,"Weston, Mass.",74,,,,,,1973
Colorado College,Patrick Lawson,0,Forwards,Jr,5-7,154,,"Calgary, Alb.",67,,,,,,1973
Colorado College,Warren Loken,0,Forwards,,-,0,,"Minneapolis, Minn.",0,,,,,,1973
Colorado College,Lynn Olson,0,Forwards,So,-,0,,"East Grand Forks, Minn.",0,,,,,,1973
Colorado College,Douglas Palazzari,0,Forwards,Sr,5-5,170,11/3/1952,"Eveleth, Minn.",65,,,,,,1973
Colorado College,John Prettyman,0,Forwards,Jr,-,0,,"International Falls, Minn.",0,,,,,,1973
Colorado College,Bryan Pye,0,Forwards,Sr,-,0,,"Kapuskasing, Ont.",0,,,,,,1973
Colorado College,Steve Sertich,0,Forwards,Sr,5-7,154,10/20/1952,"Virginia, Minn.",67,,,,,,1973
Colorado College,Hunter Sherry,0,Forwards,,-,0,,"Madison, Wis.",0,,,,,,1973
Colorado College,Greg Smith,0,Forwards,,5-11,194,7/18/1955,"Ponoka, Alb.",71,,,,,,1973
Colorado College,Michael Straub,0,Forwards,Fr,-,0,,"Ann Arbor, Mich.",0,,,,,,1973
Colorado College,Gerry Carmichael,0,Goaltenders,Sr,-,0,,"Lethbridge, Alb.",0,,,,,,1973
Colorado College,Dan Griffin,0,Goaltenders,Jr,-,0,6/29/1953,"North St. Paul, Minn.",0,,,,,,1973
Colorado College,Eddie Mio,0,Goaltenders,So,5-10,181,1/31/1954,"Windsor, Ont.",70,,,,,,1973
Michigan,Michael Burgett,0,Defensemen,,6-0,185,,"Ann Arbor, Mich.",72,,,,,,1973
Michigan,Gordon Cullen,0,Defensemen,,-,0,9/30/1953,,0,,,,,,1973
Michigan,Peter Feamster,0,Defensemen,,6-0,190,,"Detroit, Mich.",72,,,,,,1973
Michigan,Greg Fox,0,Defensemen,So,6-2,190,8/12/1953,"Vancouver, B.C.",74,,,,,,1973
Michigan,Tom Lindskog,0,Defensemen,So,6-0,190,3/28/1954,"Red Deer, Alb.",72,,,,,,1973
Michigan,Greg Natale,0,Defensemen,Fr,5-10,159,6/9/1954,"Newmarket, Ont.",70,,,,,,1973
Michigan,Robert Palmer,0,Defensemen,Fr,-,0,9/10/1956,"Sarnia, Ont.",0,,,,,,1973
Michigan,David Shand,0,Defensemen,,6-1,198,8/11/1956,"Cold Lake, Alb.",73,,,,,,1973
Michigan,Randall Trudeau,0,Defensemen,Jr,5-10,174,,"Chatham, Ont.",70,,,,,,1973
Michigan,Russ Blanzy,0,Forwards,Fr,-,0,3/23/1955,"Orchard Lake, Mich.",0,,,,,,1973
Michigan,Rene Desmarais,0,Forwards,,5-8,174,,"Calgary, Alb.",68,,,,,,1973
Michigan,Don Dufek,0,Forwards,So,6-0,201,4/28/1954,"Ann Arbor, Mich.",72,,,,,,1973
Michigan,Peter Dunbar,0,Forwards,,6-3,205,5/2/1952,"Toronto, Ont.",75,,,,,,1973
Michigan,Robert Falconer,0,Forwards,Sr,5-7,161,2/13/1951,"Burk's Falls, Ont.",67,,,,,,1973
Michigan,Don Fardig,0,Forwards,So,-,0,12/28/1953,"Taylor, Mich.",0,,,,,,1973
Michigan,Pat Hughes,0,Forwards,,5-11,190,3/25/1955,"Calgary, Alb.",71,,,,,,1973
Michigan,Gary Kardos,0,Forwards,Jr,-,0,5/2/1953,"Livonia, Mich.",0,,,,,,1973
Michigan,Doug Lindskog,0,Forwards,,6-1,185,8/12/1955,"Red Deer, Alb.",73,,,,,,1973
Michigan,Kris Manery,0,Forwards,Fr,6-0,185,9/24/1954,"Leamington, Ont.",72,,,,,,1973
Michigan,Paul Miller,0,Forwards,,5-10,154,,"Detroit, Mich.",70,,,,,,1973
Michigan,Angie Moretto,0,Forwards,So,6-4,216,9/18/1953,"Downsview, Ont.",76,,,,,,1973
Michigan,Gary Morrison,0,Forwards,Fr,6-2,201,11/8/1955,"Farmington, Mich.",74,,,,,,1973
Michigan,Randall Neal,0,Forwards,Jr,5-8,161,,"Toronto, Ont.",68,,,,,,1973
Michigan,Julian Nixon,0,Forwards,Sr,-,0,,"Des Moines, Iowa",0,,,,,,1973
Michigan,Paul-Andre Paris,0,Forwards,Jr,-,0,,,0,,,,,,1973
Michigan,Pierre Sarrazin,0,Forwards,,6-0,185,,"Montreal, Que.",72,,,,,,1973
Michigan,Frank Werner,0,Forwards,Jr,5-9,181,3/4/1953,"Detroit, Mich.",69,,,,,,1973
Michigan,Roy Bolles,0,Goaltenders,,5-11,165,,"Detroit, Mich.",71,,,,,,1973
Michigan,William Dewey,0,Goaltenders,,6-1,181,,"Detroit, Mich.",73,,,,,,1973
Michigan,Robbie Moore,0,Goaltenders,So,5-5,154,5/3/1954,"Sarnia, Ont.",65,,,,,,1973
Michigan,Thomas Thrun,0,Goaltenders,,5-10,161,,"Ypsilanti, Mich.",70,,,,,,1973
Michigan,George Wagner,0,Goaltenders,,5-9,161,,"Fort Wayne, Ind.",69,,,,,,1973
Boston College,Dave Annecchiarico,0,Defensemen,Fr,5-11,170,7/11/1955,"Waltham, Mass.",71,,,,,,1973
Boston College,Rich Hart,0,Defensemen,,6-0,194,10/5/1952,"Boston, Mass.",72,,,,,,1973
Boston College,Bob Howe,0,Defensemen,,6-3,190,9/22/1954,"Ludlow, Mass.",75,,,,,,1973
Boston College,Chuck Lambert,0,Defensemen,,5-7,150,2/11/1952,"Needham, Mass.",67,,,,,,1973
Boston College,Dan McDonough,0,Defensemen,Fr,-,0,,"Walpole, Mass.",0,,,,,,1973
Boston College,Leo Scarry,0,Defensemen,,5-11,190,3/12/1952,"Hingham, Mass.",71,,,,,,1973
Boston College,Garry Schofield,0,Defensemen,,6-0,194,12/19/1952,"Wayland, Mass.",72,,,,,,1973
Boston College,Tom Sullivan,0,Defensemen,,5-10,170,12/1/1953,"Brookline, Mass.",70,,,,,,1973
Boston College,Bud Yandle,0,Defensemen,,5-11,185,12/27/1954,"Charlestown, Mass.",71,,,,,,1973
