Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season
Princeton,John Baker,0,Defensemen,,-,0,,,0,,,,,,1965
Princeton,I. Davis Hall,0,Defensemen,,-,0,,,0,,,,,,1965
Princeton,Benjamin Kanninen,0,Defensemen,,-,0,,,0,,,,,,1965
Princeton,Cam McEwen,0,Defensemen,,-,0,,"Winnipeg, Man.",0,,,,,,1965
Princeton,Howard McMorris II,0,Defensemen,,-,0,,,0,,,,,,1965
Princeton,W. Randall Spence,0,Defensemen,,-,0,0/0/1944,"Montclair, N.J.",0,,,,,,1965
Princeton,Thomas Rawls,0,Defensemen,,-,0,,"Philadelphia, Pa.",0,,,,,,1965
Princeton,Robert Bruser,0,Forwards,,-,0,,"Winnipeg, Man.",0,,,,,,1965
Princeton,Stephen Cook,0,Forwards,,-,0,,"Kingston, N.J.",0,,,,,,1965
Princeton,Gordon Gladman,0,Forwards,,-,0,,"Cooksville, Ont.",0,,,,,,1965
Princeton,Charles McMillan,0,Forwards,,-,0,,,0,,,,,,1965
Princeton,A. Michael Spence,0,Forwards,,-,0,11/7/1943,"Montclair, N.J.",0,,,,,,1965
Princeton,Terry Peterman,0,Forwards,,-,0,,"Toronto, Ont.",0,,,,,,1965
Princeton,Michael Peterman,0,Forwards,,-,0,,"Toronto, Ont.",0,,,,,,1965
Princeton,John Ritchie,0,Forwards,,-,0,,,0,,,,,,1965
Princeton,Michael Wiggins,0,Forwards,,-,0,,,0,,,,,,1965
Princeton,Graeme Flanders,0,Goaltenders,,-,0,,,0,,,,,,1965
Colorado College,Ray Cool,0,Defensemen,,-,0,,"Colorado Springs, Colo.",0,,,,,,1965
Colorado College,Dick Garvey,0,Defensemen,,-,0,,"St. Paul, Minn.",0,,,,,,1965
Colorado College,Richard Haugland,0,Defensemen,,-,0,,"International Falls, Minn.",0,,,,,,1965
Colorado College,Steven Kopesky,0,Defensemen,,-,0,,"St. Paul, Minn.",0,,,,,,1965
Colorado College,Wayne Nelson,0,Defensemen,,-,0,,"Minneapolis, Minn.",0,,,,,,1965
Colorado College,David Palm,0,Defensemen,,-,0,6/5/1944,"Fargo, N.D.",0,,,,,,1965
Colorado College,James Amidon,0,Forwards,,6-0,170,2/18/1945,"International Falls, Minn.",72,,,,,,1965
Colorado College,Glen Blumer,0,Forwards,,-,0,,"International Falls, Minn.",0,,,,,,1965
Colorado College,Harold Clark Jr.,0,Forwards,,-,0,,"Duluth, Minn.",0,,,,,,1965
Colorado College,Steve Ebert,0,Forwards,,-,0,5/18/1944,"Grand Forks, N.D.",0,,,,,,1965
Colorado College,John Genz,0,Forwards,,5-7,154,,"St. Paul, Minn.",67,,,,,,1965
Colorado College,Douglas King,0,Forwards,,-,0,,"Edina, Minn.",0,,,,,,1965
Colorado College,Robert Lindberg,0,Forwards,,6-1,187,12/31/1945,"Minneapolis, Minn.",73,,,,,,1965
Colorado College,William Metzger,0,Forwards,,-,0,,"St. Paul, Minn.",0,,,,,,1965
Colorado College,William Olsen,0,Forwards,,-,0,,"Minneapolis, Minn.",0,,,,,,1965
Colorado College,David Peterson,0,Forwards,,-,0,,"St. Paul, Minn.",0,,,,,,1965
Colorado College,Charles Reinking,0,Forwards,,-,0,,"Colorado Springs, Colo.",0,,,,,,1965
Colorado College,Thomas Wakefield,0,Forwards,,-,0,12/25/1945,,0,,,,,,1965
Colorado College,John Wells,0,Forwards,,-,0,,"Richfield, Minn.",0,,,,,,1965
Colorado College,Barrie Carter,0,Goaltenders,,-,0,,"Ponoka, Alb.",0,,,,,,1965
Colorado College,Bill Howard Jr.,0,Goaltenders,,-,0,6/20/1944,"Fargo, N.D.",0,,,,,,1965
Michigan,Hendrikus Brand,0,Defensemen,,6-0,181,4/1/1943,"Sarnia, Ont.",72,,,,,,1965
Michigan,Richard Day,0,Defensemen,Sr,6-0,190,,"Timmins, Ont.",72,,,,,,1965
Michigan,Paul Domm,0,Defensemen,Fr,5-9,170,6/6/1946,"Stratford, Ont.",69,,,,,,1965
Michigan,Michael Gray,0,Defensemen,,6-0,174,,"Detroit, Mich.",72,,,,,,1965
Michigan,Philip Gross,0,Defensemen,Fr,5-10,170,,"Chatham, Ont.",70,,,,,,1965
Michigan,Lars Hansen,0,Defensemen,Fr,5-8,174,,"Preston, Ont.",68,,,,,,1965
Michigan,Edward Henderson,0,Defensemen,Sr,5-9,154,,"Owen Sound, Ont.",69,,,,,,1965
Michigan,Bruce Koviak,0,Defensemen,So,5-9,161,,"Detroit, Mich.",69,,,,,,1965
Michigan,William Lord,0,Defensemen,So,5-9,185,,"Edina, Minn.",69,,,,,,1965
Michigan,Craig Malcolmson,0,Defensemen,Fr,6-2,174,,"Ferndale, Mich.",74,,,,,,1965
Michigan,Gerald Statham,0,Defensemen,,5-11,165,,"Strathroy, Ont.",71,,,,,,1965
Michigan,Mark Thompson,0,Defensemen,Jr,6-0,181,,"St. Paul, Minn.",72,,,,,,1965
Michigan,Robert Baird,0,Forwards,Jr,5-11,170,9/26/1943,"Toronto, Ont.",71,,,,,,1965
Michigan,Robert Boysen,0,Forwards,,-,0,,,0,,,,,,1965
Michigan,William Darling,0,Forwards,,5-9,150,,"Detroit, Mich.",69,,,,,,1965
Michigan,Raymond Demers,0,Forwards,,5-7,146,,"Detroit, Mich.",67,,,,,,1965
Michigan,Robert Ferguson,0,Forwards,Sr,6-3,190,,"Toronto, Ont.",75,,,,,,1965
Michigan,Doug Galbraith,0,Forwards,Fr,5-10,165,,"Iberville, Que.",70,,,,,,1965
Michigan,Dean Lucier,0,Forwards,Jr,5-10,174,,"Detroit, Mich.",70,,,,,,1965
Michigan,Barry MacDonald,0,Forwards,Sr,5-11,190,,"Montreal, Que.",71,,,,,,1965
Michigan,Michael Marttila,0,Forwards,Jr,6-1,150,,"Detroit, Mich.",73,,,,,,1965
Michigan,Courtney Marttila,0,Forwards,,6-0,194,,"Detroit, Mich.",72,,,,,,1965
Michigan,Thomas Schiller,0,Forwards,,5-11,181,,"Windsor, Ont.",71,,,,,,1965
Michigan,Ronald Ullyot,0,Forwards,So,6-0,170,4/21/1946,"Saskatoon, Sask.",72,,,,,,1965
Michigan,Mel Wakabayashi,0,Forwards,,5-6,165,4/23/1943,"Slocan City, B.C.",66,,,,,,1965
Michigan,Daniel Walter,0,Forwards,Jr,5-9,161,,"Fort William, Ont.",69,,,,,,1965
Michigan,Harold Herman,0,Goaltenders,So,5-6,154,,"Detroit, Mich.",66,,,,,,1965
Michigan,Gregory Page,0,Goaltenders,Jr,6-3,190,,"St. Paul, Minn.",75,,,,,,1965
Minnesota,Jim Branch,0,Defensemen,,6-0,174,2/16/1945,"Richfield, Minn.",72,,,,,,1965
Minnesota,Bruce Melander,0,Defensemen,,6-0,165,,"Minneapolis, Minn.",72,,,,,,1965
Minnesota,Dick Paradise,0,Defensemen,,6-0,190,4/21/1945,"St. Paul, Minn.",72,,,,,,1965
Minnesota,Jack Thoemke,0,Defensemen,,6-1,201,,"Roseville, Minn.",73,,,,,,1965
Minnesota,Tom Toebe,0,Defensemen,,5-10,185,,"Roseville, Minn.",70,,,,,,1965
Minnesota,Frank Zywiec,0,Defensemen,,5-10,185,,"South St. Paul, Minn.",70,,,,,,1965
Minnesota,Barry Bloomgren,0,Forwards,,5-8,159,,"Richfield, Minn.",68,,,,,,1965
Minnesota,Mike Crupi,0,Forwards,,5-10,174,5/22/1946,"St. Paul, Minn.",70,,,,,,1965
Minnesota,Jack Dale,0,Forwards,,5-9,181,12/19/1945,"St. Paul, Minn.",69,,,,,,1965
Minnesota,Gary Gambucci,0,Forwards,,5-9,174,9/22/1946,"Hibbing, Minn.",69,,,,,,1965
Minnesota,Lorne Grosso,0,Forwards,,5-8,161,,"Sault Ste. Marie, Ont.",68,,,,,,1965
Minnesota,Greg Hughes,0,Forwards,,5-11,170,,"St. Paul, Minn.",71,,,,,,1965
Minnesota,Bruce Larson,0,Forwards,,5-10,174,,"South St. Paul, Minn.",70,,,,,,1965
Minnesota,Jim MacKay,0,Forwards,,5-9,168,,"Pembina, N.D.",69,,,,,,1965
Minnesota,Chuck Norby,0,Forwards,,5-9,161,,"Grand Forks, N.D.",69,,,,,,1965
Minnesota,Mark Ryman,0,Forwards,,5-7,161,,"Minneapolis, Minn.",67,,,,,,1965
Minnesota,Rob Shattuck,0,Forwards,,5-10,172,,"St. Paul, Minn.",70,,,,,,1965
Minnesota,Bill Suss,0,Forwards,,5-8,161,,"Minneapolis, Minn.",68,,,,,,1965
Minnesota,Doug Woog,0,Forwards,,5-7,170,1/28/1944,"South St. Paul, Minn.",67,,,,,,1965
Minnesota,Dennis Zacho,0,Forwards,,6-0,194,,"White Bear Lake, Minn.",72,,,,,,1965
Minnesota,Jim Anderson,0,Goaltenders,,6-2,194,,"Minneapolis, Minn.",74,,,,,,1965
Minnesota,Chuck Holt,0,Goaltenders,,5-9,170,,"Minneapolis, Minn.",69,,,,,,1965
Minnesota,John Lothrop,0,Goaltenders,,5-9,165,12/2/1944,"Coleraine, Minn.",69,,,,,,1965
Northeastern,George Campbell,0,Defensemen,,-,0,,"Toronto, Ont.",0,,,,,,1965
Northeastern,Monte Christie,0,Defensemen,,6-1,194,,"Toronto, Ont.",73,,,,,,1965
Northeastern,Ron Jeanneault,0,Defensemen,,5-10,174,,"Kapuskasing, Ont.",70,,,,,,1965
Northeastern,John Sullivan,0,Defensemen,,6-1,190,,"Woburn, Mass.",73,,,,,,1965
Northeastern,Lorne Tanner,0,Defensemen,,5-11,181,,"Willowdale, Ont.",71,,,,,,1965
Northeastern,Don Turcotte,0,Defensemen,,5-9,165,,"Kapuskasing, Ont.",69,,,,,,1965
Northeastern,Don Williams,0,Defensemen,,5-10,194,,"Newmarket, Ont.",70,,,,,,1965
Northeastern,Paul Bloh,0,Forwards,,5-10,154,,"Needham, Mass.",70,,,,,,1965
Northeastern,Larry Bone,0,Forwards,,6-0,165,,"Dorchester, Mass.",72,,,,,,1965
Northeastern,Bob De Blois,0,Forwards,,5-10,174,,"Kapuskasing, Ont.",70,,,,,,1965
Northeastern,John Leger,0,Forwards,,5-8,154,,"Littleton, Mass.",68,,,,,,1965
Northeastern,Jim Leu,0,Forwards,,5-11,190,,"New Hamburg, Ont.",71,,,,,,1965
Northeastern,Charles MacGillivray,0,Forwards,,5-9,170,,"Braintree, Mass.",69,,,,,,1965
Northeastern,Ed McCarty,0,Forwards,,5-8,150,,"Medford, Mass.",68,,,,,,1965
Northeastern,Dean McGranahan,0,Forwards,,5-11,181,,"Needham, Mass.",71,,,,,,1965
Northeastern,Phil O'Connell,0,Forwards,,5-7,141,,"Melrose, Mass.",67,,,,,,1965
Northeastern,Eric Porter,0,Forwards,,5-8,154,,"Iroquois Falls, Ont.",68,,,,,,1965
Northeastern,Bill Seabury,0,Forwards,,5-8,183,,"Stoneham, Mass.",68,,,,,,1965
Northeastern,Don Taylor,0,Forwards,,5-7,150,,"Toronto, Ont.",67,,,,,,1965
Northeastern,Tom Walker,0,Forwards,,5-9,146,,"Concord, N.H.",69,,,,,,1965
Northeastern,Howard Heller,0,Goaltenders,,6-0,174,,"Cranston, R.I.",72,,,,,,1965
