Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season
St Lawrence,Al Bloomer,0,Defensemen,,-,0,,"Canton, N.Y.",0,,,,,,1963
St Lawrence,Vince Egan,0,Defensemen,,-,0,,"South St. Paul, Minn.",0,,,,,,1963
St Lawrence,Jim Salfi,0,Defensemen,,-,0,,"Niagara Falls, Ont.",0,,,,,,1963
St Lawrence,David Snyder,0,Defensemen,,-,0,,"Potsdam, N.Y.",0,,,,,,1963
St Lawrence,Brian Doyle,0,Forwards,,-,0,,"Hingham, Mass.",0,,,,,,1963
St Lawrence,Chuck Hall,0,Forwards,,-,0,,"Hamden, Conn.",0,,,,,,1963
St Lawrence,Dean Heberling,0,Forwards,,-,0,,"Rome, N.Y.",0,,,,,,1963
St Lawrence,Jim Laclair,0,Forwards,,-,0,,"Canton, N.Y.",0,,,,,,1963
St Lawrence,Stan Lincoln,0,Forwards,,-,0,,"Framingham, Mass.",0,,,,,,1963
St Lawrence,Stan MacDonald,0,Forwards,,-,0,,"Lake Forest, Ill.",0,,,,,,1963
St Lawrence,James McInnis,0,Forwards,,-,0,12/1/1940,"Thorold, Ont.",0,,,,,,1963
St Lawrence,Pete Mills,0,Forwards,,-,0,,"New Canaan, Conn.",0,,,,,,1963
St Lawrence,Arnold O'Reilly,0,Forwards,,-,0,,"Maniwaki, Que.",0,,,,,,1963
St Lawrence,David Ross,0,Forwards,,-,0,,"Lachine, Que.",0,,,,,,1963
St Lawrence,Mike Savage,0,Forwards,,-,0,,"Willowdale, Ont.",0,,,,,,1963
St Lawrence,Emile Therien,0,Forwards,,5-11,174,,"Aylmer, Que.",71,,,,,,1963
St Lawrence,Alan Woodlock,0,Forwards,,-,0,,"Bowmanville, Ont.",0,,,,,,1963
St Lawrence,Dick Hersey,0,Goaltenders,,-,0,,"Weston, Mass.",0,,,,,,1963
St Lawrence,Bill Martin,0,Goaltenders,,-,0,,"Potsdam, N.Y.",0,,,,,,1963
St Lawrence,Bob Perani,0,Goaltenders,,5-9,181,8/7/1942,"Rome, ITA",69,,,,,,1963
Clarkson,Don Brown,0,Defensemen,,-,0,,"Parry Sound, Ont.",0,,,,,,1963
Clarkson,Dan Dexter,0,Defensemen,,-,0,,"Brockville, Ont.",0,,,,,,1963
Clarkson,Robert Dudley,0,Defensemen,,-,0,,"Douglas, Mass.",0,,,,,,1963
Clarkson,Dennis Jones,0,Defensemen,,-,0,,"Grimsby, Ont.",0,,,,,,1963
Clarkson,Gary MacDonald,0,Defensemen,,-,0,,"Cornwall, Ont.",0,,,,,,1963
Clarkson,Ron Talbot,0,Defensemen,,-,0,,"Hamilton, Ont.",0,,,,,,1963
Clarkson,Corby Adams,0,Forwards,,-,0,,"Minesing, Ont.",0,,,,,,1963
Clarkson,Roy Atkinson,0,Forwards,,-,0,,"Barrie, Ont.",0,,,,,,1963
Clarkson,Gary Bray,0,Forwards,,-,0,,"Copper Cliff, Ont.",0,,,,,,1963
Clarkson,John Duffett,0,Forwards,,-,0,,"Buffalo, N.Y.",0,,,,,,1963
Clarkson,Harry Dunn,0,Forwards,,-,0,,"Elliot Lake, Ont.",0,,,,,,1963
Clarkson,Tom Hurley,0,Forwards,,6-1,201,8/29/1944,"Massena, N.Y.",73,,,,,,1963
Clarkson,Dick Jason,0,Forwards,,-,0,,"Belmont, Mass.",0,,,,,,1963
Clarkson,Gerry Manning,0,Forwards,,-,0,,"Auburn, N.Y.",0,,,,,,1963
Clarkson,Jack Morrill,0,Forwards,,-,0,,"Belmont, Mass.",0,,,,,,1963
Clarkson,Roger Purdie,0,Forwards,,-,0,,"Sudbury, Ont.",0,,,,,,1963
Clarkson,Bob Taylor,0,Forwards,,-,0,,"Prescott, Ont.",0,,,,,,1963
Clarkson,Brian Wilkinson,0,Forwards,,-,0,,"Richmond Hill, Ont.",0,,,,,,1963
Clarkson,Bob Birrell,0,Goaltenders,,-,0,,"Eastview, Ont.",0,,,,,,1963
Clarkson,Terry Yurkiewicz,0,Goaltenders,,-,0,,"Cartier, Ont.",0,,,,,,1963
Massachusetts,Jim Mahoney,0,Defensemen,,5-6,161,,"Milton, Mass.",66,,,,,,1963
Massachusetts,Dick Callahan,0,Forwards,,-,0,,,0,,,,,,1963
Massachusetts,Peter Celi,0,Forwards,,-,0,,,0,,,,,,1963
Massachusetts,John Clayton,0,Forwards,,-,0,,"Mass.,",0,,,,,,1963
Massachusetts,Ken Demars,0,Forwards,,-,0,,,0,,,,,,1963
Massachusetts,T. Donovan,0,Forwards,,-,0,,,0,,,,,,1963
Massachusetts,Paul Donovan,0,Forwards,,5-4,130,,"Stoneham, Mass.",64,,,,,,1963
Massachusetts,Bob Edmonston,0,Forwards,,5-6,146,,"Boston, Mass.",66,,,,,,1963
Massachusetts,Dick Feldhoff,0,Forwards,,6-0,185,,"Everett, Mass.",72,,,,,,1963
Massachusetts,Dick Forster,0,Forwards,,-,0,,,0,,,,,,1963
Massachusetts,Charles Glew,0,Forwards,,-,0,,,0,,,,,,1963
Massachusetts,Peter Hurd,0,Forwards,,-,0,,,0,,,,,,1963
Massachusetts,Allan Johnson,0,Forwards,,-,0,,,0,,,,,,1963
Massachusetts,John Lasher,0,Forwards,,-,0,,,0,,,,,,1963
Massachusetts,Bob Lee,0,Forwards,Jr,-,0,,,0,,,,,,1963
Massachusetts,Ken Palm,0,Forwards,,-,0,,,0,,,,,,1963
Massachusetts,Dick Phillips,0,Forwards,,-,0,,,0,,,,,,1963
Massachusetts,Skip Bowen,0,Goaltenders,,-,0,,,0,,,,,,1963
Minnesota Duluth,Dick Fisher,0,Defensemen,Jr,-,0,,"Duluth, Minn.",0,,,,,,1963
Minnesota Duluth,Bob Hill,0,Defensemen,So,-,0,,"Duluth, Minn.",0,,,,,,1963
Minnesota Duluth,Herb Lewis,0,Defensemen,,-,0,,"Minneapolis, Minn.",0,,,,,,1963
Minnesota Duluth,Bob Lund,0,Defensemen,Jr,-,0,7/25/1940,"Warroad, Minn.",0,,,,,,1963
Minnesota Duluth,Bill McGann,0,Defensemen,Sr,-,0,,"Duluth, Minn.",0,,,,,,1963
Minnesota Duluth,Bobby Bell,0,Forwards,Fr,-,0,,"Proctor, Minn.",0,,,,,,1963
Minnesota Duluth,Keith Christiansen,0,Forwards,Fr,5-6,154,7/14/1944,"Fort Frances, Ont.",66,,,,,,1963
Minnesota Duluth,Pat Francisco,0,Forwards,Fr,-,0,,"Duluth, Minn.",0,,,,,,1963
Minnesota Duluth,Dick Maertz,0,Forwards,Fr,-,0,,"Red Wing, Minn.",0,,,,,,1963
Minnesota Duluth,Bill McGiffert,0,Forwards,Jr,-,0,,"Duluth, Minn.",0,,,,,,1963
Minnesota Duluth,Ronald Panger,0,Forwards,,-,0,,"Duluth, Minn.",0,,,,,,1963
Minnesota Duluth,Owen Rogers,0,Forwards,So,-,0,,"Frenchman Butte, Sask.",0,,,,,,1963
Minnesota Duluth,Terry Shercliffe,0,Forwards,,-,0,,"Regina, Sask.",0,,,,,,1963
Minnesota Duluth,Dave Stepnes,0,Forwards,,-,0,,"Duluth, Minn.",0,,,,,,1963
Minnesota Duluth,Mike Tok,0,Forwards,So,-,0,,"Bovey, Minn.",0,,,,,,1963
Minnesota Duluth,Marv Zilkie,0,Forwards,Jr,-,0,,"Winnipeg, Man.",0,,,,,,1963
