Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season
Dartmouth,Clarence Austin,0,Defensemen,,-,0,,,0,,,,,,1916
Dartmouth,Ralph Bickford,0,Forwards,,-,0,,,0,,,,,,1916
Dartmouth,Gerry Geran,0,Forwards,,5-9,179,8/3/1896,"Holyoke, Mass.",69,,,,,,1916
Dartmouth,John Murphy,0,Forwards,,-,0,,"Malden, Mass.",0,,,,,,1916
Dartmouth,Robert Paisley,0,Forwards,,-,0,,"Melrose, Mass.",0,,,,,,1916
Dartmouth,Ralph Tyler,0,Forwards,,-,0,,"Exeter, N.H.",0,,,,,,1916
Dartmouth,Chester Gale,0,Goaltenders,,-,0,,,0,,,,,,1916
Mass Agricultural,David Buttrick,0,Forwards,Sr,-,0,,,0,,,,,,1916
Mass Agricultural,Robert Chisholm,0,Forwards,,-,0,,,0,,,,,,1916
Mass Agricultural,S.M. Richardson,0,Forwards,,-,0,,,0,,,,,,1916
Mass Agricultural,Louis Ross,0,Forwards,Sr,-,0,,,0,,,,,,1916
Mass Agricultural,Donald Ross,0,Forwards,,-,0,,,0,,,,,,1916
Mass Agricultural,Paul Seavey,0,Forwards,,-,0,,,0,,,,,,1916
Mass Agricultural,Albert Stiles,0,Forwards,,-,0,,,0,,,,,,1916
Harvard,Thomas Eckfeldt,0,Defensemen,,-,0,,,0,,,,,,1916
Harvard,John Morgan,0,Defensemen,,-,0,,,0,,,,,,1916
Harvard,Edward Condon,0,Forwards,,-,0,,,0,,,,,,1916
Harvard,Thomas Fisher,0,Forwards,,-,0,,"Leominster, Mass.",0,,,,,,1916
Harvard,Rudolph Kissel,0,Forwards,,-,0,,,0,,,,,,1916
Harvard,William Morgan,0,Forwards,,-,0,,"Highland Park, Ill.",0,,,,,,1916
Harvard,George Percy,0,Forwards,,-,0,,"Arlington, Mass.",0,,,,,,1916
Harvard,Theodore Rice,0,Forwards,,-,0,,,0,,,,,,1916
Harvard,Thomas Thacher,0,Forwards,,-,0,,,0,,,,,,1916
Harvard,Greenough Townsend,0,Forwards,,-,0,3/4/1895,"Oyster Bay, N.Y.",0,,,,,,1916
Harvard,Alan Martin,0,Goaltenders,,-,0,,,0,,,,,,1916
Harvard,John Wylde,0,Goaltenders,,-,0,,"Boston, Mass.",0,,,,,,1916
Yale,Lester Armour,0,Forwards,,-,0,,,0,,,,,,1916
Yale,Holcomb York,0,Goaltenders,,-,0,,,0,,,,,,1916
