Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season
Clarkson,Adam Bellows,5,Defensemen,Sr,3-Jun,205,3/10/1987,"Lancaster, N.Y.",75,,,,Nichols Prep,,2008
Clarkson,Mark Borowiecki,55,Defensemen,Fr,1-Jun,190,7/12/1989,"Kanata, Ont.",73,2008,OTT,5,Smiths Falls Bears,,2008
Clarkson,Jeremiah Crowe,44,Defensemen,Jr,11-May,174,2/14/1986,"Kenmore, N.Y.",71,,,,Markham,OPJHL,2008
Clarkson,Tyrell Mason,12,Defensemen,Sr,2-Jun,190,3/12/1986,"Dawson Creek, B.C.",74,2005,NYI,6,Salmon Arm,BCHL,2008
Clarkson,Philippe Paquet,2,Defensemen,Sr,3-Jun,209,3/12/1987,"Quebec City, Que.",75,2005,MON,7,Salisbury Prep,,2008
Clarkson,Tom Pizzo,3,Defensemen,So,10-May,180,3/27/1987,"Rochester, N.Y.",70,,,,N.H. Jr. Monarchs,EJHL,2008
Clarkson,Dan Reed,4,Defensemen,So,1-Jun,195,7/18/1988,"Walworth, N.Y.",73,,,,Salisbury Prep,,2008
Clarkson,Bryan Rufenach,89,Defensemen,So,Jun-00,184,4/15/1989,"Barrie, Ont.",72,2007,DET,7,Lindsay,OPJHL,2008
Clarkson,Matt Beca,8,Forwards,Jr,10-May,181,3/6/1986,"Mississauga, Ont.",70,,,,Oakville,OPJHL,2008
Clarkson,Julien Cayer,81,Forwards,Fr,3-Jun,190,7/6/1989,"Longueuil, Que.",75,2008,DET,5,Northwood Prep,HS-NY,2008
Clarkson,Chris D'Alvise,11,Forwards,Sr,10-May,171,1/28/1986,"Mississauga, Ont.",70,,,,Wexford,OPJHL,2008
Clarkson,Eric Daddario,10,Forwards,So,2-Jun,200,3/22/1988,"Medford, Mass.",74,,,,South Kent,,2008
Clarkson,Brandon DeFazio,77,Forwards,So,1-Jun,200,9/13/1988,"Oakville, Ont.",73,,,,Oakville,OPJHL,2008
Clarkson,Scott Freeman,9,Forwards,So,10-May,180,1/12/1988,"Whitby, Ont.",70,,,,Bowmanville,OPJHL,2008
Clarkson,Shea Guthrie,91,Forwards,Sr,Jun-00,204,7/30/1987,"Carleton Place, Ont.",72,2005,NYI,3,St. George's School,,2008
Clarkson,Michael Kosziwka,61,Forwards,So,3-Jun,175,9/17/1988,"Mississauga, Ont.",75,,,,Streetsville Derbys,,2008
Clarkson,Tim Marks,21,Forwards,Jr,3-Jun,217,1/27/1985,"Brownville, N.Y.",75,,,,Nepean,COJHL,2008
Clarkson,Jon Marshall,16,Forwards,Sr,3-Jun,205,1/31/1986,"Victor, N.Y.",75,,,,Wexford,OPJHL,2008
Clarkson,Jake Morley,14,Forwards,Fr,2-Jun,205,6/22/1988,"Ogdensburg, N.Y.",74,,,,Northwood Prep,HS-HY,2008
Clarkson,Louke Oakley,19,Forwards,Fr,10-May,175,4/7/1989,"Whitby, Ont.",70,,,,St. Michael's,OJHL,2008
Clarkson,Corey Tamblyn,7,Forwards,Fr,11-May,182,1/24/1989,"Bobcaygeon, Ont.",71,,,,Markham,OPJHL,2008
Clarkson,Nick Tremblay,18,Forwards,Fr,Jun-00,185,4/5/1988,"Candiac, Que.",72,2008,BOS,6,Smiths Falls,CJHL,2008
Clarkson,Lauri Tuohimaa,27,Forwards,So,11-May,170,5/17/1986,"Helsinki, Finland",71,,,,IFK Helsinki,,2008
