Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season
Harvard,Laurence Pratt,0,Defensemen,,-,0,,,0,,,,,,1925
Harvard,John P. Chase,0,Forwards,,-,0,6/12/1906,"Milton, Mass.",0,,,,,,1925
Harvard,William Ellison,0,Forwards,,-,0,,,0,,,,,,1925
Harvard,Courtlandt Gross,0,Forwards,,-,0,11/21/1904,"Boston, Mass.",0,,,,,,1925
Harvard,Nathaniel Hamlen,0,Forwards,,-,0,,,0,,,,,,1925
Harvard,Nathaniel Howe,0,Forwards,,-,0,,,0,,,,,,1925
Harvard,Richard Scott,0,Forwards,,-,0,,"Wellesley, Mass.",0,,,,,,1925
Harvard,Isadore Zarakov,0,Forwards,,-,0,,"Cambridge, Mass.",0,,,,,,1925
Harvard,Thayer Cummings,0,Goaltenders,,-,0,,,0,,,,,,1925
Boston College,John 'Snooks' Kelley,0,Forwards,,-,0,,"Cambridge, Mass.",0,,,,,,1925
Boston College,Cornelius 'Tubber' Cronin,0,Forwards,,-,0,,"Cambridge, Mass.",0,,,,,,1925
Boston College,Michael Dee,0,Forwards,,-,0,,"Cambridge, Mass.",0,,,,,,1925
Boston College,Pierce Fitzgerald,0,Forwards,Jr,-,0,,"Cambridge, Mass.",0,,,,,,1925
Boston College,Joe Fitzgerald,0,Forwards,So,-,0,10/10/1904,"Boston, Mass.",0,,,,,,1925
Boston College,Arthur Gorman,0,Forwards,,-,0,,"Boston, Mass.",0,,,,,,1925
Boston College,Henry Groden,0,Forwards,Sr,-,0,,"Cambridge, Mass.",0,,,,,,1925
Boston College,Art Johnson,0,Forwards,,-,0,,"Arlington, Mass.",0,,,,,,1925
Boston College,John Kelleher,0,Forwards,So,-,0,,"Cambridge, Mass.",0,,,,,,1925
Boston College,William Mahoney,0,Forwards,,-,0,,"Cambridge, Mass.",0,,,,,,1925
Boston College,Frank Mahoney,0,Forwards,Sr,-,0,,"Cambridge, Mass.",0,,,,,,1925
Boston College,John Martin,0,Forwards,Fr,-,0,,"Waltham, Mass.",0,,,,,,1925
Boston College,Robert McGovern,0,Forwards,,-,0,,"Brighton, Mass.",0,,,,,,1925
Boston College,William Morrissey,0,Forwards,Sr,-,0,,"Medford, Mass.",0,,,,,,1925
Boston College,Arthur Morrissey,0,Forwards,Fr,-,0,,"Medford, Mass.",0,,,,,,1925
Boston College,Edward Mullowney,0,Forwards,Sr,-,0,,"Brookline, Mass.",0,,,,,,1925
Boston College,Perley Payson,0,Forwards,,-,0,,"Quincy, Mass.",0,,,,,,1925
Boston College,Nicholas Tedesco,0,Forwards,Fr,-,0,,"West Newton, Mass.",0,,,,,,1925
Boston College,John Drummond,0,Goaltenders,,-,0,,"Boston, Mass.",0,,,,,,1925
Boston College,John Dunn,0,Goaltenders,,-,0,,,0,,,,,,1925
Boston College,Leon Fitzgerald,0,Goaltenders,,-,0,,"Cambridge, Mass.",0,,,,,,1925
Boston College,Eugene Fitzgerald,0,Goaltenders,,-,0,,"Cambridge, Mass.",0,,,,,,1925
Boston University,Thomas Cummings,0,Forwards,,-,0,,,0,,,,,,1925
Boston University,David Duane,0,Forwards,,-,0,,,0,,,,,,1925
Boston University,William Goodale,0,Forwards,,-,0,,,0,,,,,,1925
Boston University,Ovila Gregoire,0,Forwards,So,-,0,,,0,,,,,,1925
Boston University,Julian Kontoff,0,Forwards,,-,0,,,0,,,,,,1925
Boston University,John Lawless,0,Forwards,So,-,0,,,0,,,,,,1925
Boston University,Roderick Ling,0,Forwards,,-,0,,,0,,,,,,1925
Boston University,Donald Martin,0,Forwards,,-,0,,,0,,,,,,1925
Boston University,X McLean,0,Forwards,,-,0,,,0,,,,,,1925
Boston University,Chester Scott,0,Forwards,,-,0,,,0,,,,,,1925
Boston University,Charles Viano,0,Forwards,So,-,0,,,0,,,,,,1925
Boston University,William Wennerberg,0,Forwards,,-,0,,,0,,,,,,1925
Boston University,Sydney Silberberg,0,Goaltenders,Fr,-,0,,,0,,,,,,1925
Yale,Horace Cole,0,Defensemen,,-,0,,,0,,,,,,1925
Yale,Frederick Potts II,0,Defensemen,,-,0,,,0,,,,,,1925
Yale,Edmund Cottle,0,Forwards,,-,0,,,0,,,,,,1925
Yale,John Frey,0,Forwards,,-,0,,,0,,,,,,1925
Mass Agricultural,Howard Abrahamson,0,Forwards,,-,0,,,0,,,,,,1925
Mass Agricultural,Joseph Forest,0,Forwards,,-,0,,,0,,,,,,1925
Mass Agricultural,Paul Frese,0,Forwards,,-,0,,,0,,,,,,1925
Mass Agricultural,Herbert Moberg,0,Forwards,,-,0,,,0,,,,,,1925
Mass Agricultural,Royal Potter,0,Forwards,,-,0,,,0,,,,,,1925
Michigan,Cornelius Gabler,0,Defensemen,,-,0,,"Sarnia, Ont.",0,,,,,,1925
Michigan,Irving Reynolds,0,Forwards,,-,0,,"Laurium, Mich.",0,,,,,,1925
Michigan,James Fisher,0,Forwards,,-,0,7/30/1902,"Laurium, Mich.",0,,,,,,1925
Michigan,William Hooper,0,Forwards,,-,0,,"Kenora, Ont.",0,,,,,,1925
Michigan,Harry McDuff,0,Forwards,,-,0,,"Detroit, Mich.",0,,,,,,1925
Michigan,Bernard Roach,0,Forwards,,-,0,,"Sault Ste. Marie, Mich.",0,,,,,,1925
Michigan,George Sibilsky,0,Forwards,,-,0,,"Calumet, Mich.",0,,,,,,1925
Michigan,George Weitzel,0,Forwards,,-,0,,"Royal Oak, Mich.",0,,,,,,1925
Princeton,Buzz Hallock,0,Defensemen,,-,0,6/4/1905,"Pottstown, Pa.",0,,,,,,1925
Dartmouth,Myles Lane,0,Defensemen,,6-0,181,10/2/1905,"Melrose, Mass.",72,,,,,,1925
Dartmouth,Douglas Everett,0,Forwards,,-,0,4/3/1905,"Cambridge, Mass.",0,,,,,,1925
Dartmouth,George Manser,0,Forwards,,-,0,,"Melrose, Mass.",0,,,,,,1925
Dartmouth,Stewart Anthony,0,Goaltenders,,-,0,,,0,,,,,,1925
New Hampshire,Roland Chandler,0,Defensemen,,-,0,,"Waltham, Mass.",0,,,,,,1925
New Hampshire,Henry Applin,0,Forwards,,-,0,,,0,,,,,,1925
New Hampshire,Edward Blewett,0,Forwards,,-,0,,,0,,,,,,1925
New Hampshire,Searls Dearington,0,Forwards,,-,0,,"Danielson, Conn.",0,,,,,,1925
New Hampshire,Frederick Fudge,0,Forwards,,-,0,,,0,,,,,,1925
New Hampshire,Nicholas Ide,0,Forwards,,-,0,,,0,,,,,,1925
New Hampshire,Warren Percival,0,Forwards,,-,0,,"Gorham, N.H.",0,,,,,,1925
New Hampshire,Edwin Vatter,0,Forwards,,-,0,,,0,,,,,,1925
Notre Dame,Art Boeringer,0,Defensemen,,6-1,185,,"St. Paul, Minn.",73,,,,,,1925
Notre Dame,Gerald Timmins,0,Defensemen,Sr,-,0,,"Montreal, Que.",0,,,,,,1925
Notre Dame,Robert Brennan,0,Forwards,,-,0,,"Northampton, Mass.",0,,,,,,1925
Notre Dame,? Dean,0,Forwards,,-,0,,"Leetonia, Ohio",0,,,,,,1925
Notre Dame,John Hicock,0,Forwards,Jr,-,0,,"Hancock, Mich.",0,,,,,,1925
Notre Dame,Austin Holland,0,Forwards,,-,0,,"Brookline, Mass.",0,,,,,,1925
Notre Dame,x Hughes,0,Forwards,,-,0,,,0,,,,,,1925
Notre Dame,Charles Martin,0,Forwards,Jr,-,0,,"Pittsburgh, Pa.",0,,,,,,1925
Notre Dame,John McSorley,0,Forwards,,-,0,,"Pittsburgh, Pa.",0,,,,,,1925
Notre Dame,John Shimmens,0,Forwards,,-,0,,"Sault Ste. Marie, Mich.",0,,,,,,1925
Notre Dame,George Stadel,0,Forwards,,-,0,,"Samford, Conn.",0,,,,,,1925
Notre Dame,John Murphy,0,Goaltenders,,-,0,,"Bridgeport, Conn.",0,,,,,,1925
Minnesota,John 'Jack' Conway,0,Defensemen,,-,0,,"Minneapolis, Minn.",0,,,,,,1925
Minnesota,Phil Scott,0,Defensemen,,-,0,,"Minneapolis, Minn.",0,,,,,,1925
Minnesota,Cliff Thompson,0,Defensemen,,-,0,9/10/1893,"Minneapolis, Minn.",0,,,,,,1925
Minnesota,Leo Tilton,0,Defensemen,,-,0,,,0,,,,,,1925
Minnesota,John 'Mally' Gustafson,0,Forwards,,-,0,,"Minneapolis, Minn.",0,,,,,,1925
Minnesota,George Boos,0,Forwards,,-,0,,"Minneapolis, Minn.",0,,,,,,1925
Minnesota,Kenneth Bros,0,Forwards,,-,0,,"Minneapolis, Minn.",0,,,,,,1925
Minnesota,Fred Byers,0,Forwards,,-,0,,"Minneapolis, Minn.",0,,,,,,1925
Minnesota,Percy Flaaten,0,Forwards,,-,0,4/29/1905,,0,,,,,,1925
Minnesota,Heinrich Kuhlman,0,Forwards,,-,0,,"Minneapolis, Minn.",0,,,,,,1925
Minnesota,Theodore Leavitt,0,Forwards,,-,0,,,0,,,,,,1925
Minnesota,Ed Olsen,0,Forwards,,-,0,,,0,,,,,,1925
Minnesota,David Allison,0,Goaltenders,,-,0,,"Minneapolis, Minn.",0,,,,,,1925
Minnesota,Carl Wilcken,0,Goaltenders,,-,0,,"St. Paul, Minn.",0,,,,,,1925
Cornell,Fritz Boesch,0,Defensemen,,-,0,,,0,,,,,,1925
Cornell,Hugh Breckenridge,0,Defensemen,,-,0,,,0,,,,,,1925
Cornell,Frank Edminster Jr.,0,Defensemen,,-,0,12/26/1903,"Brooklyn, N.Y.",0,,,,,,1925
Cornell,James Taylor,0,Defensemen,,-,0,,,0,,,,,,1925
Cornell,Richard Aronson,0,Forwards,,-,0,3/5/1904,"Winthrop, Mass.",0,,,,,,1925
Cornell,Phillips Hoyt,0,Forwards,,-,0,10/13/1905,"Forest Hills, N.Y.",0,,,,,,1925
Cornell,Benjamin Tilton Jr.,0,Forwards,,-,0,0/0/1903,,0,,,,,,1925
Cornell,Thomas Watkins,0,Forwards,,-,0,,,0,,,,,,1925
Cornell,Arthur Nash,0,Goaltenders,,-,0,,,0,,,,,,1925
Michigan State,Carl Moore,0,Forwards,,-,0,,,0,,,,,,1925
Michigan State,George Delisle,0,Goaltenders,,-,0,,,0,,,,,,1925
