Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season
Harvard,Joseph Stubbs,0,Defensemen,,-,0,,,0,,,,,,1919
Harvard,Norman Walker,0,Defensemen,,-,0,,"Staten Island, N.Y.",0,,,,,,1919
Harvard,Donald Angier,0,Forwards,,-,0,,,0,,,,,,1919
Harvard,Thomas Avery,0,Forwards,,-,0,,"New York, N.Y.",0,,,,,,1919
Harvard,Francis Bacon,0,Forwards,,-,0,,"New York, N.Y.",0,,,,,,1919
Harvard,Charles Baker,0,Forwards,,-,0,,"New York, N.Y.",0,,,,,,1919
Harvard,Edward Bigelow,0,Forwards,,-,0,,"Boston, Mass.",0,,,,,,1919
Harvard,Robert Emmons,0,Forwards,,-,0,,,0,,,,,,1919
Harvard,John Gaston,0,Forwards,,-,0,,"Boston, Mass.",0,,,,,,1919
Harvard,Henry Snelling,0,Forwards,,-,0,,"Concord, Mass.",0,,,,,,1919
Harvard,Jabish Holmes,0,Goaltenders,,-,0,,"New York, N.Y.",0,,,,,,1919
Mass Agricultural,Herbert Collins,0,Forwards,So,-,0,,,0,,,,,,1919
Mass Agricultural,Gordon Crafts,0,Forwards,,-,0,,,0,,,,,,1919
Mass Agricultural,John Delahunt,0,Forwards,,-,0,,,0,,,,,,1919
Mass Agricultural,Charles Doucette,0,Forwards,,-,0,,,0,,,,,,1919
Mass Agricultural,William Dowd,0,Forwards,,-,0,,,0,,,,,,1919
Mass Agricultural,Ralph Leavitt,0,Forwards,,-,0,,,0,,,,,,1919
Mass Agricultural,Elton Mansell,0,Forwards,,-,0,,,0,,,,,,1919
Mass Agricultural,Justin McCarthy,0,Forwards,Jr,-,0,,,0,,,,,,1919
Boston College,Leonard Morrissey,0,Defensemen,Fr,-,0,,"Medford, Mass.",0,,,,,,1919
Boston College,John Curry,0,Forwards,Fr,-,0,,"Cambridge, Mass.",0,,,,,,1919
Boston College,Edmund Garrity,0,Forwards,Fr,-,0,,"Belmont, Mass.",0,,,,,,1919
Boston College,Bernard Healy,0,Forwards,,-,0,,"Brookline, Mass.",0,,,,,,1919
Boston College,Leo Hughes,0,Forwards,So,-,0,,"Newton, Mass.",0,,,,,,1919
Boston College,Donald McCluskey,0,Forwards,,-,0,,"Dorchester, Mass.",0,,,,,,1919
