Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season
Yale,Bill Marcus,0,Forwards,,-,0,,,0,,,,,,1905
Harvard,Daniel Newhall,0,Defensemen,Sr,-,0,12/3/1884,"Philadelphia, Pa.",0,,,,,,1905
Harvard,Thompson Sampson,0,Defensemen,Fr,-,0,4/23/1886,"Boston, Mass.",0,,,,,,1905
Harvard,Joseph Willetts,0,Defensemen,,-,0,10/17/1886,"Brooklyn, N.Y.",0,,,,,,1905
Harvard,Morton Newhall,0,Forwards,,-,0,9/15/1886,"Germantown, Pa.",0,,,,,,1905
Harvard,Clarence Pell,0,Forwards,So,-,0,7/29/1885,"Newport, R.I.",0,,,,,,1905
Harvard,Richard Townsend,0,Forwards,Jr,-,0,7/27/1885,"Roxbury, Mass.",0,,,,,,1905
Harvard,Malcolm Ivy,0,Goaltenders,,-,0,,,0,,,,,,1905
Brown,Winthrop Adams,0,Forwards,,-,0,,,0,,,,,,1905
Brown,Frederick Lane,0,Forwards,,-,0,,,0,,,,,,1905
Brown,Charles Smith,0,Forwards,,-,0,,,0,,,,,,1905
Brown,Homer Sweet,0,Forwards,,-,0,,,0,,,,,,1905
Brown,Prescott Hill,0,Goaltenders,,-,0,,,0,,,,,,1905
Princeton,Alton Zahniser,0,Forwards,,-,0,,,0,,,,,,1905
