Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season
Michigan State,Tim Buttery,7,Defensemen,So,11-May,175,12/3/1987,"Northville, Mich.",71,,,,Chicago,USHL,2009
Michigan State,Matt Crandell,21,Defensemen,So,10-May,190,12/9/1988,"St. Cloud, Minn.",70,,,,Sioux City,USHL,2009
Michigan State,Matt Grassi,23,Defensemen,Fr,3-Jun,215,3/7/1989,"Burnaby, B.C.",75,,,,Salmon Arm,BCHL,2009
Michigan State,Justin Johnston,16,Defensemen,Sr,Jun-00,180,3/26/1986,"Grosse Pointe Woods, Mich.",72,,,,Texarkana,NAHL,2009
Michigan State,Zach Josepher,14,Defensemen,Fr,Jun-00,175,7/5/1988,"Wantagh, N.Y.",72,,,,Penticton,BCHL,2009
Michigan State,Torey Krug,44,Defensemen,Fr,9-May,175,4/12/1991,"Livonia, Mich.",69,,,,Indiana,USHL,2009
Michigan State,Jeff Petry,2,Defensemen,Jr,3-Jun,200,12/9/1987,"Farmington Hills, Mich.",75,2006,EDM,2,Des Moines,USHL,2009
Michigan State,Brock Shelgren,5,Defensemen,So,10-May,175,2/25/1988,"Chicago, Ill.",70,,,,Fairbanks,NAHL,2009
Michigan State,A.J. Sturges,15,Defensemen,Jr,3-Jun,200,4/6/1989,"Madison, Wis.",75,,,,USA U-18 Team,NTDP,2009
Michigan State,Dean Chelios,40,Forwards,Fr,2-Jun,185,7/14/1989,"Bloomfield Hills, Mich.",74,,,,Chicago,USHL,2009
Michigan State,Chris Forfar,8,Forwards,Fr,Jun-00,200,12/24/1988,"Darien, Ill.",72,,,,Lincoln,USHL,2009
Michigan State,Dustin Gazley,10,Forwards,Jr,8-May,155,10/3/1988,"Novi, Mich.",68,,,,Sioux City,USHL,2009
Michigan State,Zach Golembiewski,91,Forwards,Fr,Jun-00,190,3/6/1991,"St. Clair, Mich.",72,,,,Indiana,USHL,2009
Michigan State,Derek Grant,27,Forwards,Fr,3-Jun,185,4/20/1990,"Abbotsford, B.C.",75,2008,OTT,4,Langley,BCHL,2009
Michigan State,Anthony Hayes,20,Forwards,Fr,11-May,190,1/14/1989,"Canton, Mich.",71,,,,Green Bay,USHL,2009
Michigan State,Daultan Leveille,9,Forwards,So,11-May,160,8/10/1990,"St. Catharines, Ont.",71,2008,WPG,1,St. Catharines,GHJHL,2009
Michigan State,Mike Merrifield,12,Forwards,So,9-May,175,2/8/1990,"Beverly Hills, Mich.",69,,,,St. Louis,NAHL,2009
Michigan State,Trevor Nill,4,Forwards,So,2-Jun,190,4/11/1989,"Novi, Mich.",74,2007,STL,7,Penticton,BCHL,2009
Michigan State,Brett Perlini,11,Forwards,So,2-Jun,180,6/14/1990,"Sault Ste. Marie, Ont.",74,2010,ANA,7,Ohio,USHL,2009
Michigan State,Andrew Rowe,6,Forwards,Jr,2-Jun,180,1/22/1988,"Muskegon, Mich.",74,,,,Sioux City,USHL,2009
Michigan State,Joey Shean,19,Forwards,Jr,11-May,180,4/23/1987,"Pleasant Lake, Mich.",71,,,,Fairbanks,NAHL,2009
Michigan State,Jay Sprague,17,Forwards,Sr,3-Jun,205,10/23/1986,"Georgetown, Ont.",75,,,,Indiana,USHL,2009
Michigan State,Nick Sucharski,22,Forwards,Sr,2-Jun,185,11/15/1987,"Toronto, Ont.",74,2006,CLB,5,Wexford,OPJHL,2009
Michigan State,Corey Tropp,25,Forwards,Jr,Jun-00,185,7/25/1989,"Grosse Pointe Woods, Mich.",72,2007,BUF,3,Sioux Falls,USHL,2009
Michigan State,Kevin Walrod,18,Forwards,Fr,1-Jun,185,11/28/1988,"Westside, B.C.",73,,,,Cowichan Valley,BCHL,2009
Michigan State,Bobby Jarosz,35,Goaltenders,Sr,Jun-00,175,3/30/1987,"Crystal Lake, Ill.",72,,,,Cleveland,NAHL,2009
Michigan State,Kyle McMahon,32,Goaltenders,So,Jun-00,185,7/1/1989,"Broomfield, Colo.",72,,,,Wichita Falls,NAHL,2009
Michigan State,Drew Palmisano,29,Goaltenders,So,10-May,160,7/2/1988,"Ann Arbor, Mich.",70,,,,Omaha,USHL,2009
North Dakota,Ben Blood,24,Defensemen,So,4-Jun,220,3/15/1989,"Plymouth, Minn.",76,2007,OTT,4,Indiana,USHL,2009
North Dakota,Corey Fienhage,4,Defensemen,So,3-Jun,215,,"Apple Valley, Minn.",75,2008,BUF,3,Eastview High School,,2009
North Dakota,Chay Genoway,5,Defensemen,Sr,9-May,174,12/20/1986,"Morden, Man.",69,,,,Vernon,BCHL,2009
