Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season
Harvard,Shirley Ford,0,Defensemen,,-,0,3/9/1887,"Sun River, Mont.",0,,,,,,1907
Harvard,Thompson Sampson,0,Defensemen,Jr,-,0,4/23/1886,"Boston, Mass.",0,,,,,,1907
Harvard,Joseph Willetts,0,Defensemen,,-,0,10/17/1886,"Brooklyn, N.Y.",0,,,,,,1907
Harvard,George Gardner,0,Forwards,,-,0,1/28/1888,"Boston, Mass.",0,,,,,,1907
Harvard,Samuel Hicks,0,Forwards,,-,0,4/3/1888,"Arlington, Mass.",0,,,,,,1907
Harvard,Morton Newhall,0,Forwards,,-,0,9/15/1886,"Germantown, Pa.",0,,,,,,1907
Harvard,John Paine,0,Forwards,,-,0,,,0,,,,,,1907
Harvard,Clarence Pell,0,Forwards,Sr,-,0,7/29/1885,"Newport, R.I.",0,,,,,,1907
Harvard,Laurence Rumsey Jr.,0,Forwards,,-,0,9/2/1885,"Buffalo, N.Y.",0,,,,,,1907
Harvard,Frank Washburn,0,Goaltenders,,-,0,12/4/1887,"New York, N.Y.",0,,,,,,1907
Dartmouth,Gardner Bullard,0,Defensemen,,-,0,9/2/1889,,0,,,,,,1907
Dartmouth,Stanley Leighton,0,Defensemen,Jr,-,0,,"Boston, Mass.",0,,,,,,1907
Dartmouth,Russell Pettengill,0,Defensemen,,-,0,,,0,,,,,,1907
Dartmouth,Arthur Doe,0,Forwards,,-,0,,,0,,,,,,1907
Dartmouth,Warren Foote,0,Forwards,,-,0,,"Newton Center, Mass.",0,,,,,,1907
Dartmouth,Ralph Marston,0,Forwards,,-,0,,"Roxbury, Mass.",0,,,,,,1907
Dartmouth,Emile Erhard,0,Goaltenders,,-,0,,,0,,,,,,1907
Yale,Conrad Driscoll,0,Forwards,,-,0,,,0,,,,,,1907
Yale,Grover Fels,0,Forwards,,-,0,10/9/1885,"Lowell, Mass.",0,,,,,,1907
Yale,John Heron,0,Forwards,,-,0,,,0,,,,,,1907
Cornell,William Matchneer,0,Defensemen,Fr,-,0,12/4/1886,,0,,,,,,1907
Cornell,Myron Sayles,0,Defensemen,,-,0,11/5/1885,"Pittsfield, Mass.",0,,,,,,1907
Cornell,Edward Greer,0,Forwards,,-,0,8/1/1885,,0,,,,,,1907
Cornell,Harold Jones,0,Forwards,,-,0,,,0,,,,,,1907
Cornell,Ralph Lally,0,Forwards,,-,0,6/17/1885,"Pittsburgh, Pa.",0,,,,,,1907
Cornell,Harry Reiber,0,Forwards,,-,0,,,0,,,,,,1907
Cornell,Jefferson Vincent,0,Forwards,,-,0,,,0,,,,,,1907
Cornell,Curtis Yohe,0,Forwards,So,-,0,9/22/1887,"Connesville, Pa.",0,,,,,,1907
Cornell,George Adler,0,Goaltenders,,-,0,2/14/1886,,0,,,,,,1907
